Game Turn, Range, Value, Seed, Type, Location
84, 7, 2, 2867281498, sync, BT Research Choice
84, 1, 0, 1292970123, sync, GetNextBuyablePlot picker
84, 7, 5, 2972372328, sync, Random Direction
84, 4, 0, 3225376129, sync, Random Direction
84, 10, 6, 164292134, sync, Random Direction
84, 4, 1, 2766652007, sync, GetNextBuyablePlot picker
84, 1, 0, 1452496916, sync, GetNextBuyablePlot picker
84, 6, 5, 4111124669, sync, Random Direction
84, 8, 0, 3723443890, sync, Random Direction
84, 11, 3, 329522691, sync, Random Direction
84, 8, 7, 1465377152, sync, Random Direction
84, 9, 1, 3760206777, sync, Random Direction
84, 7, 0, 932090878, sync, Random Direction
84, 9, 4, 222336863, sync, Random Direction
84, 8, 7, 2233046444, sync, Random Direction
84, 6, 5, 3867628149, sync, GetNextBuyablePlot picker
84, 3, 1, 3728470538, sync, Random Direction
84, 5, 3, 2701216379, sync, Random Direction
84, 4, 3, 3361759384, sync, Random Direction
84, 4, 1, 4228358385, sync, Random Direction
84, 3, 0, 1303323862, sync, Random Direction
84, 7, 3, 1146098519, sync, Random Direction
84, 4, 0, 2286349892, sync, Random Direction
84, 4, 2, 795106093, sync, Random Direction
84, 5, 2, 3008411746, sync, Random Direction
84, 6, 5, 1868074483, sync, Random Direction
84, 3, 2, 3773213360, sync, GetNextBuyablePlot picker
84, 6, 1, 3193470249, sync, Random Direction
84, 5, 2, 948304046, sync, Random Direction
84, 3, 2, 1734612559, sync, Random Direction
84, 7, 2, 3565404636, sync, Random Direction
84, 8, 5, 1834140389, sync, Random Direction
84, 12, 3, 2780623290, sync, Unit Combat Damage
84, 12, 4, 1391839339, sync, Unit Combat Damage
84, 12, 7, 1668882376, sync, Unit Combat Damage
84, 12, 1, 2666637409, sync, Unit Combat Damage
84, 12, 5, 708341638, sync, Unit Combat Damage
84, 12, 2, 1940291655, sync, Unit Combat Damage
84, 12, 4, 920940660, sync, Unit Combat Damage
84, 12, 9, 1732209053, sync, Unit Combat Damage
84, 4, 0, 3566992914, sync, Random Direction
84, 4, 1, 566286819, sync, Random Direction
84, 2, 1, 1242701792, sync, Random Direction
84, 4, 0, 2527986329, sync, Random Direction
84, 6, 5, 137881950, sync, Random Direction
84, 5, 3, 3852284223, sync, Random Direction
84, 6, 2, 3198769676, sync, Random Direction
84, 4, 3, 2027106133, sync, Random Direction
84, 9, 7, 4212473194, sync, Random Direction
84, 1, 0, 3401425499, sync, Random Direction
84, 11, 8, 3348630264, sync, Random Direction
84, 4, 0, 3269749713, sync, Random Direction
84, 3, 2, 146916918, sync, Random Direction
84, 1, 0, 3366586679, sync, Random Direction
84, 7, 6, 1455349412, sync, Random Direction
84, 2, 0, 3992122381, sync, Random Direction
84, 3, 2, 1708920770, sync, Random Direction
84, 12, 11, 3716940243, sync, Random Direction
85, 1, 0, 4183638288, sync, GetNextBuyablePlot picker
85, 2, 1, 4175938569, sync, GetNextBuyablePlot picker
85, 3, 0, 2153735694, sync, GetNextBuyablePlot picker
85, 3, 0, 915073071, sync, GetNextBuyablePlot picker
85, 1, 0, 255680060, sync, GetNextBuyablePlot picker
85, 4, 0, 1312790469, sync, GetNextBuyablePlot picker
85, 1, 0, 414176538, sync, GetNextBuyablePlot picker
85, 7, 1, 2179455051, sync, Random Diplomatic Value
85, 7, 2, 1218454056, sync, Random Diplomatic Value
85, 1, 0, 1233578817, sync, GetNextBuyablePlot picker
85, 4, 1, 3748014310, sync, Generating a random new Great Person
85, 40, 3, 1188671015, sync, Choosing a Citizen Name
85, 5, 2, 384383188, sync, GetNextBuyablePlot picker
85, 2, 0, 2559965821, sync, GetNextBuyablePlot picker
85, 2, 1, 601615730, sync, GetNextBuyablePlot picker
85, 3, 1, 3744007619, sync, GetNextBuyablePlot picker
85, 1, 0, 2081099328, sync, GetNextBuyablePlot picker
85, 1, 0, 1955381625, sync, GetNextBuyablePlot picker
85, 1, 0, 3749146302, sync, GetNextBuyablePlot picker
85, 2, 0, 1854683935, sync, GetNextBuyablePlot picker
85, 3, 1, 1689439852, sync, GetNextBuyablePlot picker
85, 1, 0, 1854864437, sync, GetNextBuyablePlot picker
85, 1, 0, 699906250, sync, GetNextBuyablePlot picker
85, 3, 1, 4089670203, sync, GetNextBuyablePlot picker
85, 1, 0, 2033476952, sync, GetNextBuyablePlot picker
85, 5, 4, 1279272625, sync, Random Direction
85, 3, 0, 3774912406, sync, Random Direction
85, 40, 2, 1333030679, sync, Choosing a Citizen Name
85, 1, 0, 288784132, sync, GetNextBuyablePlot picker
85, 4, 0, 805272813, sync, GetNextBuyablePlot picker
85, 12, 10, 338073378, sync, Unit Combat Damage
85, 12, 8, 3704022451, sync, Unit Combat Damage
85, 3, 0, 3055454064, sync, GetNextBuyablePlot picker
85, 8, 3, 149158633, sync, Random Direction
85, 7, 6, 2025522030, sync, Random Direction
85, 4, 1, 4156566031, sync, Random Direction
85, 6, 0, 1614588572, sync, Random Direction
85, 2, 1, 108551333, sync, Random Direction
85, 2, 1, 4195870842, sync, Random Direction
85, 4, 1, 2371835947, sync, Random Direction
85, 4, 2, 1521996936, sync, Random Direction
85, 3, 0, 2352422433, sync, Random Direction
85, 4, 2, 757862982, sync, Random Direction
85, 7, 3, 2440645639, sync, GetNextBuyablePlot picker
85, 8, 7, 2050601268, sync, Random Direction
85, 7, 1, 3771104093, sync, Random Direction
85, 6, 5, 889654482, sync, Random Direction
85, 4, 0, 4132741539, sync, Random Direction
85, 3, 1, 307932320, sync, Random Direction
85, 8, 3, 2499047513, sync, Random Direction
85, 4, 2, 1680155678, sync, GetNextBuyablePlot picker
85, 6, 5, 2181412095, sync, Random Direction
85, 7, 2, 3587044044, sync, Random Direction
85, 6, 3, 1584576789, sync, Random Direction
85, 6, 3, 2793104426, sync, Random Direction
85, 12, 6, 2643108379, sync, Random Direction
85, 1, 0, 2370662328, sync, GetNextBuyablePlot picker
85, 5, 2, 3797078417, sync, Random Direction
85, 8, 7, 2151913718, sync, Random Direction
85, 7, 2, 4188488951, sync, Random Direction
85, 7, 4, 1363529572, sync, Random Direction
85, 6, 1, 2873226701, sync, Random Direction
85, 1, 0, 763907714, sync, GetNextBuyablePlot picker
85, 7, 4, 2776709523, sync, Random Direction
85, 2, 0, 2990702032, sync, Random Direction
85, 2, 0, 1199907273, sync, Random Direction
85, 15, 14, 779145422, sync, Random Direction
85, 8, 7, 4076592111, sync, Random Direction
85, 19, 5, 4229539580, sync, Random Direction
85, 8, 2, 1253380485, sync, Random Direction
85, 1, 0, 1280125914, sync, GetNextBuyablePlot picker
85, 9, 4, 1154762763, sync, Random Direction
85, 5, 3, 2144876264, sync, Random Direction
85, 6, 5, 2939830529, sync, Random Direction
85, 9, 5, 3814861734, sync, Random Direction
85, 8, 4, 2726124007, sync, Random Direction
85, 1, 0, 2423118228, sync, GetNextBuyablePlot picker
85, 8, 7, 3548965949, sync, Random Direction
85, 3, 2, 4252326962, sync, Random Direction
85, 6, 3, 2914758019, sync, Random Direction
85, 10, 0, 2652437248, sync, Random Direction
85, 6, 3, 253562681, sync, Random Direction
85, 1, 0, 2300119422, sync, Random Direction
85, 6, 3, 1442946783, sync, Random Direction
85, 7, 4, 2626864940, sync, Random Direction
85, 5, 3, 2604033525, sync, Random Direction
85, 1, 0, 3115859850, sync, Random Direction
85, 1, 0, 1703627259, sync, GetNextBuyablePlot picker
85, 12, 3, 2684037656, sync, Unit Combat Damage
85, 8, 2, 1263823985, sync, Random Direction
85, 6, 4, 1549978198, sync, Random Direction
85, 6, 2, 3292170967, sync, Random Direction
85, 1, 0, 1552207812, sync, GetNextBuyablePlot picker
85, 7, 4, 1366449837, sync, Random Direction
85, 5, 0, 2908304866, sync, Random Direction
85, 4, 3, 204668275, sync, Random Direction
85, 4, 0, 4108395568, sync, Random Direction
85, 4, 3, 167983273, sync, Random Direction
85, 3, 2, 4200123950, sync, Random Direction
85, 8, 2, 3426090447, sync, Random Direction
85, 7, 3, 1131172700, sync, Random Direction
85, 6, 0, 2343417445, sync, Random Direction
85, 5, 2, 497524538, sync, Random Direction
85, 4, 2, 2478745579, sync, Random Direction
85, 1, 0, 2316912968, sync, GetNextBuyablePlot picker
85, 9, 5, 1992840161, sync, Random Direction
85, 6, 3, 2648732934, sync, Random Direction
85, 9, 1, 2766002119, sync, Random Direction
85, 7, 1, 891138548, sync, Random Direction
85, 9, 8, 1083526429, sync, Random Direction
85, 7, 6, 4269726610, sync, Random Direction
85, 1, 0, 3889572195, sync, GetNextBuyablePlot picker
85, 3, 2, 475920736, sync, Random Direction
85, 15, 8, 4131298841, sync, Random Direction
85, 4, 1, 2368413406, sync, Random Direction
85, 14, 6, 2088237247, sync, Random Direction
85, 18, 3, 1872317324, sync, Random Direction
85, 2, 1, 865206997, sync, GetNextBuyablePlot picker
85, 7, 0, 3083225834, sync, Random Direction
85, 8, 1, 87908827, sync, Random Direction
85, 6, 4, 961909880, sync, Random Direction
85, 5, 3, 3380410193, sync, Random Direction
85, 5, 2, 3073780662, sync, Random Direction
85, 1, 0, 2284208311, sync, GetNextBuyablePlot picker
85, 9, 2, 613122084, sync, Random Direction
85, 7, 0, 1346942861, sync, Random Direction
85, 8, 4, 452021570, sync, Random Direction
85, 4, 3, 2169778515, sync, GetNextBuyablePlot picker
85, 12, 7, 4044520080, sync, Unit Combat Damage
85, 12, 6, 2710978441, sync, Unit Combat Damage
85, 12, 6, 2169174926, sync, Unit Combat Damage
85, 1, 0, 2204536751, sync, GetNextBuyablePlot picker
85, 12, 11, 3268194236, sync, Unit Combat Damage
85, 5, 2, 4128918341, sync, Random Direction
85, 7, 3, 2290041498, sync, Random Direction
85, 10, 2, 2174121931, sync, Random Direction
85, 12, 1, 932383656, sync, Random Direction
85, 8, 6, 588863169, sync, Random Direction
85, 5, 3, 3296652902, sync, Random Direction
85, 10, 9, 2677196199, sync, Random Direction
85, 6, 1, 4024515156, sync, Random Direction
85, 6, 1, 866360829, sync, GetNextBuyablePlot picker
85, 6, 0, 1165724402, sync, Random Direction
85, 8, 7, 589043011, sync, Random Direction
85, 4, 1, 4131497920, sync, Random Direction
85, 2, 1, 1502682361, sync, Random Direction
85, 5, 4, 4214449214, sync, Random Direction
85, 5, 0, 3814769311, sync, Random Direction
85, 6, 5, 830046188, sync, Random Direction
85, 4, 0, 4064120757, sync, Random Direction
85, 3, 0, 16614986, sync, Random Direction
85, 4, 3, 1377364411, sync, Random Direction
85, 3, 0, 3446976216, sync, GetNextBuyablePlot picker
85, 6, 3, 453276209, sync, Random Direction
85, 7, 6, 2660613398, sync, Random Direction
85, 4, 1, 4200752791, sync, Random Direction
85, 8, 0, 1190256772, sync, Random Direction
85, 5, 2, 293404781, sync, Random Direction
85, 12, 0, 2309526690, sync, Unit Combat Damage
85, 12, 6, 291296563, sync, Unit Combat Damage
85, 12, 4, 2247000304, sync, Unit Combat Damage
85, 12, 8, 1534473833, sync, Unit Combat Damage
85, 12, 5, 3021953262, sync, Unit Combat Damage
85, 2, 0, 1954910607, sync, Random Direction
85, 4, 1, 852671516, sync, Random Direction
85, 3, 2, 1924321317, sync, Random Direction
85, 4, 0, 3006010874, sync, Random Direction
85, 10, 1, 835958699, sync, Random Direction
85, 4, 1, 844987912, sync, Random Direction
85, 7, 3, 1885686177, sync, Random Direction
85, 1, 0, 2333448134, sync, Random Direction
85, 8, 7, 1972642695, sync, Random Direction
85, 4, 3, 4098912948, sync, Random Direction
85, 9, 3, 4100710109, sync, Random Direction
85, 3, 1, 1807968850, sync, Random Direction
85, 7, 0, 2047176995, sync, Random Direction
85, 5, 1, 14419488, sync, Random Direction
85, 4, 2, 1145867225, sync, Random Direction
85, 7, 5, 2852772254, sync, Random Direction
85, 2, 1, 3568565375, sync, Random Direction
85, 5, 1, 4039861324, sync, Random Direction
85, 9, 0, 1576078485, sync, Random Direction
86, 1, 0, 28701098, sync, GetNextBuyablePlot picker
86, 2, 1, 1033232795, sync, GetNextBuyablePlot picker
86, 3, 1, 3161487672, sync, GetNextBuyablePlot picker
86, 3, 2, 2049105169, sync, GetNextBuyablePlot picker
86, 1, 0, 3965288054, sync, GetNextBuyablePlot picker
86, 4, 0, 2884041847, sync, GetNextBuyablePlot picker
86, 1, 0, 223342820, sync, GetNextBuyablePlot picker
86, 5, 2, 986134861, sync, GetNextBuyablePlot picker
86, 2, 0, 2564230146, sync, GetNextBuyablePlot picker
86, 2, 1, 1690626323, sync, GetNextBuyablePlot picker
86, 3, 1, 4270667600, sync, GetNextBuyablePlot picker
86, 1, 0, 2161843529, sync, GetNextBuyablePlot picker
86, 1, 0, 3484280398, sync, GetNextBuyablePlot picker
86, 1, 0, 1468728175, sync, GetNextBuyablePlot picker
86, 2, 1, 2014738556, sync, GetNextBuyablePlot picker
86, 3, 2, 2788115717, sync, GetNextBuyablePlot picker
86, 1, 0, 3490060634, sync, GetNextBuyablePlot picker
86, 1, 0, 3824052107, sync, GetNextBuyablePlot picker
86, 3, 1, 277913704, sync, GetNextBuyablePlot picker
86, 1, 0, 2531536001, sync, GetNextBuyablePlot picker
86, 1, 0, 4051464486, sync, GetNextBuyablePlot picker
86, 4, 0, 3856265575, sync, GetNextBuyablePlot picker
86, 3, 0, 570645268, sync, GetNextBuyablePlot picker
86, 5, 2, 111546301, sync, Random Direction
86, 6, 3, 2528016818, sync, Random Direction
86, 4, 1, 2735357187, sync, Random Direction
86, 5, 3, 2101679232, sync, Random Direction
86, 2, 1, 3181963961, sync, Random Direction
86, 2, 1, 3162930942, sync, Random Direction
86, 5, 4, 4134119007, sync, Random Direction
86, 3, 2, 3894868140, sync, Random Direction
86, 3, 0, 3110369653, sync, Random Direction
86, 3, 2, 843549962, sync, Random Direction
86, 7, 2, 3576449403, sync, GetNextBuyablePlot picker
86, 7, 4, 1382085528, sync, Random Direction
86, 7, 1, 2635085809, sync, Random Direction
86, 6, 0, 1180266454, sync, Random Direction
86, 4, 1, 162267735, sync, Random Direction
86, 6, 4, 1832759620, sync, Random Direction
86, 6, 2, 2917098029, sync, Random Direction
86, 4, 3, 1943319394, sync, GetNextBuyablePlot picker
86, 6, 0, 3221515507, sync, Random Direction
86, 8, 2, 302423472, sync, Random Direction
86, 10, 3, 1459418153, sync, Random Direction
86, 9, 2, 1557046190, sync, Random Direction
86, 8, 5, 1081009487, sync, Random Direction
86, 10, 9, 2737824988, sync, Random Direction
86, 1, 0, 4048005605, sync, GetNextBuyablePlot picker
86, 6, 5, 493178042, sync, Random Direction
86, 8, 2, 4083058539, sync, Random Direction
86, 7, 2, 1413771976, sync, Random Direction
86, 9, 6, 1255014241, sync, Random Direction
86, 9, 4, 3280697990, sync, Random Direction
86, 1, 0, 2338074439, sync, GetNextBuyablePlot picker
86, 8, 1, 76673908, sync, Random Direction
86, 3, 1, 705310877, sync, Random Direction
86, 5, 4, 2006235410, sync, Random Direction
86, 10, 0, 4037179619, sync, Random Direction
86, 17, 13, 412406496, sync, Random Direction
86, 20, 12, 3370006937, sync, Random Direction
86, 8, 2, 2709607518, sync, Random Direction
86, 1, 0, 1249493055, sync, GetNextBuyablePlot picker
86, 8, 0, 2116304140, sync, Random Direction
86, 6, 0, 55563861, sync, Random Direction
86, 8, 2, 386553962, sync, Random Direction
86, 7, 5, 1112809819, sync, Random Direction
86, 8, 5, 3344834040, sync, Random Direction
86, 1, 0, 3053748945, sync, GetNextBuyablePlot picker
86, 4, 1, 510497078, sync, Random Direction
86, 4, 0, 1554610231, sync, Random Direction
86, 7, 3, 139665828, sync, Random Direction
86, 6, 4, 2289924877, sync, Random Direction
86, 3, 0, 3522792130, sync, Random Direction
86, 3, 2, 59990227, sync, Random Direction
86, 3, 0, 3815945232, sync, Random Direction
86, 5, 0, 521386761, sync, Random Direction
86, 5, 3, 811176206, sync, Random Direction
86, 2, 1, 2670278447, sync, Random Direction
86, 1, 0, 4038525244, sync, GetNextBuyablePlot picker
86, 3, 2, 1890844357, sync, Random Direction
86, 8, 6, 3852578842, sync, Random Direction
86, 8, 3, 3617331019, sync, Random Direction
86, 5, 3, 1804662056, sync, Random Direction
86, 8, 4, 3160064577, sync, Random Direction
86, 1, 0, 2568664038, sync, GetNextBuyablePlot picker
86, 4, 3, 3709000999, sync, Random Direction
86, 5, 1, 3549707220, sync, Random Direction
86, 4, 1, 1515209085, sync, Random Direction
86, 6, 1, 1271801970, sync, Random Direction
86, 5, 4, 1363551427, sync, Random Direction
86, 6, 2, 3957539136, sync, Random Direction
86, 8, 0, 1696888953, sync, Random Direction
86, 5, 0, 332552638, sync, Random Direction
86, 4, 1, 786188831, sync, Random Direction
86, 3, 2, 1163604332, sync, Random Direction
86, 5, 1, 4134216501, sync, Random Direction
86, 1, 0, 1079399370, sync, GetNextBuyablePlot picker
86, 9, 2, 3397740859, sync, Random Direction
86, 9, 4, 1065351256, sync, Random Direction
86, 8, 5, 1933032881, sync, Random Direction
86, 6, 4, 2993545878, sync, Random Direction
86, 10, 1, 3386334743, sync, Random Direction
86, 9, 1, 740835844, sync, Random Direction
86, 1, 0, 609846253, sync, GetNextBuyablePlot picker
86, 6, 4, 4137521698, sync, Random Direction
86, 18, 0, 2884224179, sync, Random Direction
86, 4, 0, 32078448, sync, Random Direction
86, 16, 6, 374829545, sync, Random Direction
86, 14, 3, 1797697134, sync, Random Direction
86, 2, 1, 1068628239, sync, GetNextBuyablePlot picker
86, 4, 3, 3376663964, sync, Random Direction
86, 3, 1, 4247536549, sync, Random Direction
86, 6, 0, 2131968890, sync, Random Direction
86, 8, 5, 606017323, sync, Random Direction
86, 7, 4, 2962106248, sync, Random Direction
86, 1, 0, 2546103585, sync, GetNextBuyablePlot picker
86, 7, 1, 3590462790, sync, Random Direction
86, 9, 4, 771095303, sync, Random Direction
86, 10, 8, 1923232820, sync, Random Direction
86, 9, 7, 3476046429, sync, Random Direction
86, 6, 1, 3702704082, sync, Random Direction
86, 8, 3, 1332560035, sync, Random Direction
86, 4, 2, 2085117856, sync, GetNextBuyablePlot picker
86, 7, 0, 2377361241, sync, Random Direction
86, 4, 1, 441552670, sync, Random Direction
86, 1, 0, 1569276927, sync, GetNextBuyablePlot picker
86, 12, 0, 4234401228, sync, Unit Combat Damage
86, 3, 0, 158228501, sync, Random Direction
86, 11, 8, 1250131754, sync, Random Direction
86, 11, 8, 3476562203, sync, Random Direction
86, 9, 8, 3403580088, sync, Random Direction
86, 7, 0, 4276218001, sync, Random Direction
86, 9, 2, 204628982, sync, Random Direction
86, 6, 4, 1378726903, sync, GetNextBuyablePlot picker
86, 5, 0, 3528790628, sync, Random Direction
86, 6, 4, 388725965, sync, Random Direction
86, 4, 3, 2971191682, sync, Random Direction
86, 3, 1, 3514800275, sync, Random Direction
86, 3, 1, 1753411792, sync, Random Direction
86, 3, 1, 1979717833, sync, Random Direction
86, 4, 1, 2047736782, sync, Random Direction
86, 2, 1, 1241590511, sync, Random Direction
86, 5, 0, 3245230588, sync, Random Direction
86, 5, 1, 728266885, sync, Random Direction
86, 3, 1, 1276249818, sync, GetNextBuyablePlot picker
86, 7, 2, 2287961867, sync, Random Direction
86, 7, 0, 1767115240, sync, Random Direction
86, 6, 3, 87889921, sync, Random Direction
86, 5, 3, 2853811878, sync, Random Direction
86, 3, 1, 2902296807, sync, Random Direction
86, 100, 98, 1901321364, sync, Barbarian Ranged unit roll
86, 12, 5, 4234294077, sync, Unit Combat Damage
86, 12, 0, 2140837682, sync, Unit Combat Damage
86, 2, 1, 294636675, sync, Random Direction
86, 4, 0, 3134991872, sync, Random Direction
86, 2, 0, 969131577, sync, Random Direction
86, 4, 3, 131527806, sync, Random Direction
86, 9, 4, 3967331807, sync, Random Direction
86, 5, 2, 2379622956, sync, Random Direction
86, 2, 1, 1863421173, sync, Random Direction
86, 3, 2, 3723090570, sync, Random Direction
86, 9, 3, 3454290171, sync, Random Direction
86, 2, 1, 1704049944, sync, Random Direction
86, 12, 0, 4282057585, sync, Random Direction
86, 3, 2, 26416470, sync, Random Direction
86, 10, 6, 3533994455, sync, Random Direction
86, 4, 0, 2691797700, sync, Random Direction
86, 3, 1, 850093485, sync, Random Direction
86, 5, 0, 1556295906, sync, Random Direction
86, 2, 0, 684514419, sync, Random Direction
86, 3, 1, 2119636784, sync, Random Direction
86, 8, 0, 1933946793, sync, Random Direction
87, 1, 0, 367491374, sync, GetNextBuyablePlot picker
87, 2, 1, 1108266191, sync, GetNextBuyablePlot picker
87, 3, 0, 2580444764, sync, GetNextBuyablePlot picker
87, 3, 2, 1277205861, sync, GetNextBuyablePlot picker
87, 1, 0, 3136682554, sync, GetNextBuyablePlot picker
87, 4, 3, 3486869227, sync, GetNextBuyablePlot picker
87, 1, 0, 3355089992, sync, GetNextBuyablePlot picker
87, 5, 0, 2835524321, sync, GetNextBuyablePlot picker
87, 2, 0, 288980998, sync, GetNextBuyablePlot picker
87, 2, 0, 1696696007, sync, GetNextBuyablePlot picker
87, 3, 1, 188822772, sync, GetNextBuyablePlot picker
87, 1, 0, 2443056157, sync, GetNextBuyablePlot picker
87, 1, 0, 366843538, sync, GetNextBuyablePlot picker
87, 1, 0, 1512425571, sync, GetNextBuyablePlot picker
87, 2, 0, 79080544, sync, GetNextBuyablePlot picker
87, 3, 1, 1552733465, sync, GetNextBuyablePlot picker
87, 1, 0, 2067433950, sync, GetNextBuyablePlot picker
87, 12, 0, 1302497215, sync, Unit Combat Damage
87, 1, 0, 273297036, sync, GetNextBuyablePlot picker
87, 3, 2, 369928661, sync, GetNextBuyablePlot picker
87, 1, 0, 2934007274, sync, GetNextBuyablePlot picker
87, 1, 0, 1610735835, sync, GetNextBuyablePlot picker
87, 4, 2, 4155615096, sync, GetNextBuyablePlot picker
87, 8, 1, 2524646993, sync, BT Research Choice
87, 3, 0, 879228598, sync, GetNextBuyablePlot picker
87, 4, 3, 70496183, sync, Random Direction
87, 6, 3, 3893740324, sync, Random Direction
87, 5, 4, 2224111245, sync, Random Direction
87, 8, 0, 3774138434, sync, Random Direction
87, 2, 0, 38375507, sync, Random Direction
87, 2, 0, 377351568, sync, Random Direction
87, 2, 0, 1063270025, sync, Random Direction
87, 4, 0, 1133192846, sync, Random Direction
87, 5, 1, 131260079, sync, Random Direction
87, 5, 2, 1056723644, sync, Random Direction
87, 7, 1, 1812771397, sync, GetNextBuyablePlot picker
87, 3, 2, 1175920026, sync, Random Direction
87, 5, 4, 3791173323, sync, Random Direction
87, 6, 3, 3935952552, sync, Random Direction
87, 4, 3, 2739613121, sync, Random Direction
87, 5, 1, 3543759206, sync, Random Direction
87, 7, 1, 1029305511, sync, Random Direction
87, 4, 1, 671235412, sync, GetNextBuyablePlot picker
87, 6, 0, 2057037053, sync, Random Direction
87, 8, 4, 215205362, sync, Random Direction
87, 11, 1, 2275882051, sync, Random Direction
87, 7, 6, 586144448, sync, Random Direction
87, 10, 3, 3846624249, sync, Random Direction
87, 9, 2, 1599360830, sync, Random Direction
87, 1, 0, 1325322655, sync, GetNextBuyablePlot picker
87, 8, 5, 3327648492, sync, Random Direction
87, 9, 4, 2836903605, sync, Random Direction
87, 6, 1, 2109874506, sync, Random Direction
87, 4, 1, 990439611, sync, Random Direction
87, 9, 3, 1431716312, sync, Random Direction
87, 1, 0, 1658456369, sync, GetNextBuyablePlot picker
87, 7, 3, 310970390, sync, Random Direction
87, 4, 2, 2077447575, sync, Random Direction
87, 2, 0, 2799281028, sync, Random Direction
87, 10, 6, 1452607341, sync, Random Direction
87, 17, 4, 2969931682, sync, Random Direction
87, 14, 6, 1248703539, sync, Random Direction
87, 5, 0, 1880060912, sync, Random Direction
87, 7, 2, 126332265, sync, Random Direction
87, 1, 0, 1406206958, sync, GetNextBuyablePlot picker
87, 8, 6, 3611648143, sync, Random Direction
87, 7, 2, 3381649180, sync, Random Direction
87, 10, 4, 1407498021, sync, Random Direction
87, 10, 7, 1942843642, sync, Random Direction
87, 1, 0, 3259070123, sync, GetNextBuyablePlot picker
87, 5, 2, 3679047944, sync, Random Direction
87, 4, 2, 2421072033, sync, Random Direction
87, 4, 3, 2213651142, sync, Random Direction
87, 5, 1, 4171158151, sync, Random Direction
87, 5, 4, 1529804212, sync, Random Direction
87, 5, 1, 3742606813, sync, Random Direction
87, 5, 2, 1574249810, sync, Random Direction
87, 5, 1, 2492207139, sync, Random Direction
87, 6, 4, 1251981600, sync, Random Direction
87, 3, 2, 3207185113, sync, Random Direction
87, 1, 0, 3942401182, sync, GetNextBuyablePlot picker
87, 7, 0, 444959615, sync, Random Direction
87, 8, 4, 513230668, sync, Random Direction
87, 9, 0, 2397746069, sync, Random Direction
87, 6, 1, 384044202, sync, Random Direction
87, 8, 1, 812736667, sync, Random Direction
87, 1, 0, 1050119224, sync, GetNextBuyablePlot picker
87, 6, 5, 2123363345, sync, Random Direction
87, 4, 2, 3587066230, sync, Random Direction
87, 5, 2, 2860215159, sync, Random Direction
87, 6, 1, 2253730788, sync, Random Direction
87, 5, 3, 779010125, sync, Random Direction
87, 5, 2, 3427632898, sync, Random Direction
87, 7, 1, 2310096915, sync, Random Direction
87, 6, 5, 908307024, sync, Random Direction
87, 6, 5, 4109636681, sync, Random Direction
87, 6, 1, 3817935182, sync, Random Direction
87, 8, 3, 1214141039, sync, Random Direction
87, 8, 4, 2116098940, sync, BT Research Choice
87, 1, 0, 2288036869, sync, GetNextBuyablePlot picker
87, 10, 5, 3597726810, sync, Random Direction
87, 7, 3, 2418517643, sync, Random Direction
87, 4, 2, 2418176872, sync, Random Direction
87, 10, 5, 2286224257, sync, Random Direction
87, 9, 1, 2201615398, sync, Random Direction
87, 9, 8, 904405095, sync, Random Direction
87, 1, 0, 3831455252, sync, GetNextBuyablePlot picker
87, 5, 2, 582833853, sync, Random Direction
87, 19, 1, 2386146482, sync, Random Direction
87, 2, 0, 390880259, sync, Random Direction
87, 17, 13, 484329344, sync, Random Direction
87, 19, 11, 3513622969, sync, Random Direction
87, 2, 0, 2701814270, sync, GetNextBuyablePlot picker
87, 4, 2, 909030751, sync, Random Direction
87, 6, 5, 3013630892, sync, Random Direction
87, 7, 2, 3929907317, sync, Random Direction
87, 5, 0, 1386162186, sync, Random Direction
87, 5, 1, 766724219, sync, Random Direction
87, 1, 0, 1603110552, sync, GetNextBuyablePlot picker
87, 10, 5, 2144653041, sync, Random Direction
87, 11, 9, 2215623382, sync, Random Direction
87, 8, 6, 3710120279, sync, Random Direction
87, 10, 8, 3693114436, sync, Random Direction
87, 8, 5, 3453380909, sync, Random Direction
87, 6, 5, 3190074978, sync, Random Direction
87, 4, 1, 3834399731, sync, GetNextBuyablePlot picker
87, 5, 0, 2144506032, sync, Random Direction
87, 5, 4, 752708393, sync, Random Direction
87, 1, 0, 3684912814, sync, GetNextBuyablePlot picker
87, 12, 9, 1326822479, sync, Unit Combat Damage
87, 5, 1, 3444049884, sync, Random Direction
87, 9, 0, 1245221093, sync, Random Direction
87, 6, 3, 207202234, sync, Random Direction
87, 7, 6, 2267235947, sync, Random Direction
87, 11, 1, 3946563016, sync, Random Direction
87, 7, 6, 526800481, sync, Random Direction
87, 6, 2, 4243228038, sync, GetNextBuyablePlot picker
87, 3, 2, 1882054215, sync, Random Direction
87, 6, 5, 2938861172, sync, Random Direction
87, 2, 1, 3847288733, sync, Random Direction
87, 5, 1, 2941875218, sync, Random Direction
87, 6, 3, 1113593827, sync, Random Direction
87, 3, 2, 2797831648, sync, Random Direction
87, 6, 1, 4283068569, sync, Random Direction
87, 3, 1, 1347862366, sync, Random Direction
87, 2, 0, 2213695295, sync, Random Direction
87, 2, 1, 1275797516, sync, Random Direction
87, 5, 0, 2580053333, sync, Random Direction
87, 3, 0, 357266282, sync, GetNextBuyablePlot picker
87, 7, 2, 1011261531, sync, Random Direction
87, 5, 2, 1347432696, sync, Random Direction
87, 5, 4, 2027985361, sync, Random Direction
